SPASE_AlternateName,HelioData_long_name
[''],Munin Spacecraft
[''],Neutron Monitor Stations
[''],Fort Smith
[''],Inuvik
[''],McMurdo
[''],Nain
[''],Peawanuck
[''],South Pole
[''],SwarthmoreNewark
[''],Thule
[''],Climax
[''],Haleakala
[''],Huancayo
['New Horizons Pluto Kuiper Belt Flyby'],New Horizons Pluto Kuiper Belt Flyby
[''],Nimbus 7
['1986-073A'],1986-073A
[''],NOAA 11
"['1991-032A', 'NOAA-D']",1991-032A
"['1993-050A', 'NOAA-I', 'Advanced TIROS-N (ATN)', 'POES']",Advanced TIROS-N (ATN)
"['1994-089A', 'Advanced TIROS-N (ATN)', 'POES', 'NOAA-J']",Advanced TIROS-N (ATN)
"['1998-030A', 'Polar Operational Environmental Satellite', 'POES 15', 'Advanced TIROS-N (ATN)']",Polar Operational Environmental Satellite
"['2000-055A', 'Advanced TIROS-N (ATN)', 'POES 16']",Advanced TIROS-N (ATN)
"['2002-032A', 'Advanced TIROS-N (ATN)']",Advanced TIROS-N (ATN)
"['2005-018A', 'Advanced TIROS-N (ATN)']",Advanced TIROS-N (ATN)
"['2009-005A', 'NOAA-N Prime']",NOAA-N Prime
"['1976-077A', 'ITOS-H']",1976-077A
"['1979-057A', 'NOAA-A']",1979-057A
"['1981-059A', 'NOAA-C']",1981-059A
"['1983-022A', 'NOAA-E']",1983-022A
[''],NOAA 9
[''],NOB_RH
[''],NSO Observatory Group
[''],OAC
[''],ObsParis
"['Orsted', 'NSSDC ID: 1999-008B']",NSSDC ID: 1999-008B
[''],OGO Satellites
"['OGO-C', 'POGO 1', '01620', '1965-081A']",1965-081A
"['1967-073A', 'OGO-D', 'POGO 2']",1967-073A
"['1969-051A', 'OGO-F', 'PL-691D', 'S 60', 'POGO 3']",1969-051A
"['1984-015A', 'Exospheric Sat. C', 'EXOS-C']",Exospheric Sat. C
[''],OMNI
"['LANL97A', '1969-025C', '03825']",1969-025C
"['1966-070A', '02389']",1966-070A
['Solar Polarization and Directivity X-Ray Experiment'],Solar Polarization and Directivity X-Ray Experiment
"['PSP', 'Solar Probe Plus Spacecraft', 'SPP']",Parker Solar Probe
['Fobos 2'],Fobos 2
[''],PICARD
[''],Pic du Midi
[''],PINA
[''],Pioneer Spacecraft Series
"['1972-012A', 'Pioneer-F']",1972-012A
"['1973-019A', 'Pioneer-G']",1973-019A
"['1978-051A', 'Pioneer Venus 1', 'PVO', 'Pioneer 12', 'Pioneer Venus 1978 Orbiter']",Pioneer Venus 1978 Orbiter
[''],Polar-orbiting Operational Environmental Satellite (POES)
"['Polar Plasma Laboratory', 'GGS/Polar', 'ISTP/Polar']",Polar
[''],PROBA2
[''],Prognoz Spacecraft Series
['1977-093A'],1977-093A
['1978-101A'],1978-101A
"['1983-067A', 'Relict']",1983-067A
[''],RABB
[''],Radio JOVE Observatory Network
['AJ4CO'],AJ4CO
['HNRAO'],HNRAO
['MTSU'],MTSU
[''],RANK
"['Radiation Belt Storm Probe', 'Van Allen Probes']",Van Allen Probes
['Radiation Belt Storm Probe A'],Radiation Belt Storm Probe A
['Radiation Belt Storm Probe B'],Radiation Belt Storm Probe B
[''],Redline Emission Geospace Observatory (rEGO)
[''],Rocket Experiment for Neutral Upwelling 2
"['2002-004A', 'SMEX/RHESSI', 'Small Explorer/RHESSI', 'HESSI', 'Reuven Ramaty High Energy Solar Spectroscopic Imager']",Reuven Ramaty High Energy Solar Spectroscope Imager
"['Formosat-1', 'Republic of China Satellite-1']",Republic of China Satellite-1
['Rosetta Comet Rendezvous'],Rosetta Comet Rendezvous
"['Explorer 45', 'SSS-A']",S-Cubed A
"['SESP S74-2A', 'SS74-2A', 'S74-2', '09007']",SESP S74-2A
"['Satélite de Aplicaciones Científicas-C', 'Scientific Application Satellite-C', 'Oersted-2', 'NSSDC ID: 2000-075B']",SAC-C Project
['Pioneer'],Pioneer
"['1992-038A', 'Small Explorer/SAMPEX', 'Explorer 68', 'SMEX/SAMPEX', 'Solar Anomalous and Magnetospheric Particle Explorer']",Solar Anomalous and Magnetospheric Particle Explorer
[''],San Fernando Observatory
[''],San Marco-DL
"['Spacecraft Charging AT High Altitudes', 'STP P78-2']",Spacecraft Charging AT High Altitude
[''],SDIC
['Solar Dynamics Observatory'],Solar Dynamics Observatory
[''],Spherical Elementary Current Systems
['Satellite Experiments Simultaneous with Antarctic MEasurements'],Satellite Experiments Simultaneous with Antarctic MEasurements
[''],Sodankylä Geophysical Observatory
[''],Siple Experiment
['1973-027A'],1973-027A
[''],SME
[''],Solar wind-Magnetosphere-Ionosphere Link Explorer (SMILE)
[''],Student Nitric Oxide Explorer
"['1995-065A', 'Solar and Heliospheric Observatory']",Solar and Heliospheric Observatory
[''],SOLIS
"['2003-004A', 'SOlar Radiation and Climate Experiment']",Solar Radiation and Climate Experiment
"['Nançay Radioastronomy Observatory', 'Station de Radioastronomie de Nançay', 'Unité Scientifique de Nançay']",Station de Radioastronomie de Nançay
[''],LOFAR FR606 High Band Array
[''],LOFAR FR606 Low Band Array
[''],Nancay Decameter Array
[''],NenuFAR
[''],Nancay Radioheliograph
[''],Nancay Radioheliograph
[''],ORFEES
[''],ST5 Mission
"['ST5-B', '2006-008B']",2006-008B
"['ST5-A', '2006-008A']",2006-008A
"['ST5-C', '2006-008C']",2006-008C
['STEP'],STEP
[''],Solar-Terrestrial Relations Observatory
"['STEREO Ahead', 'STEREO East', 'Solar Terrestrial Relations Observatory A']",Solar Terrestrial Relations Observatory A
"['STEREO Behind', 'STEREO West', 'Solar Terrestrial Relations Observatory B']",Solar Terrestrial Relations Observatory B
[''],STPSat-1
['Planet A'],Planet A
[''],SuperDARN
[''],SuperMAG
['SYO'],SYO
[''],TALO
['MIDEX/THEMIS'],Time History of Events and Macroscale Interactions during Substorms
"['Explorer 85', '2007-004A', 'MIDEX/THEMIS', 'THEMIS-P5', '30580']",Time History of Events and Macroscale Interactions during Substorms A
"['Explorer 86', '2007-004B', 'MIDEX/THEMIS', 'THEMIS-P1', 'ARTEMIS-P1', '30581']",Time History of Events and Macroscale Interactions during Substorms B
"['Explorer 87', '2007-004C', 'MIDEX/THEMIS', 'THEMIS-P2', 'ARTEMIS-P2', '30582']",Time History of Events and Macroscale Interactions during Substorms C
"['Explorer 88', '2007-004D', 'MIDEX/THEMIS', 'THEMIS-P3', '30797']",Time History of Events and Macroscale Interactions during Substorms D
"['Explorer 89', '2007-004E', 'MIDEX/THEMIS', 'THEMIS-P4', '30798']",Time History of Events and Macroscale Interactions during Substorms E
[''],THEMIS-Associated Ground Magnetometer Stations
['NASA THEMIS CANMAG Ground Stations'],Canadian Magnetometer Array
['ATHA'],ATHA
['FSIM'],FSIM
['FSMI'],FSMI
['FYKN'],FYKN
['GAKO'],GAKO
['GILL'],GILL
['PINA'],PINA
['RANK'],RANK
"['SNKQ', 'SNK']",SNKQ
['NASA THEMIS Ground Stations in Alaska'],NASA THEMIS Ground Stations in Alaska
['NASA THEMIS EPO Ground Stations'],NASA THEMIS EPO Ground Stations
['BMLS'],BMLS
['CCNV'],CCNV
['DRBY'],DRBY
['FYTS'],FYTS
['HOTS'],HOTS
['LOYS'],LOYS
['PINE'],PINE
['PTRS'],PTRS
"['RMUS', 'RUMS']",RMUS
['SWNO'],SWNO
['UKIA'],UKIA
['NASA THEMIS GBO Ground Stations'],NASA THEMIS GBO Ground Stations
['CHBG'],CHBG
['EKAT'],EKAT
['GBAY'],GBAY
['INUV'],INUV
['KAPU'],KAPU
['KIAN'],KIAN
['KUUJ'],KUUJ
['MCGR'],MCGR
['NRSQ'],NRSQ
['PGEO'],PGEO
['SNAP'],SNAP
['TALO'],TALO
['TPAS'],TPAS
['WHIT'],WHIT
['YKNF'],YKNF
[''],THULE
"['2001-055B', 'Thermosphere Ionosphere Mesosphere Energetics and Dynamics']",Thermosphere-Ionosphere-Mesosphere Energetics and Dynamics
[''],TIROSN
"['1998-020A', 'SMEX/TRACE', 'Small Explorer/TRACE', 'Transition Region and Coronal Explorer', 'Explorer 73']",Transition Region and Coronal Explorer
['Tandem Reconnection and Cusp Electrodynamics Reconnaissance Satellites'],Tandem Reconnection and Cusp Electrodynamics Reconnaissance Satellites
['TRACERS Mission TRACERS 1 spacecraft'],TRACERS Mission TRACERS 1 spacecraft
['TRACERS Mission TRACERS 2 spacecraft'],TRACERS Mission TRACERS 2 spacecraft
[''],Transition Region Explorer (TREx)
[''],Two Wide-angle Imaging Neutral Atom Spectrometers
[''],TWINS 1
[''],TWINS 2
[''],Upper Atmosphere Research Satellite
"['UCLA Space Plasma Simulation Group', 'SPSG']",UCLA Space Plasma Simulation Group
"['1990-090B', 'Solar Polar', 'International Solar Polar Mission', 'ULY']",International Solar Polar Mission
[''],University of New Hampshire Observatory
['Venera-Halley'],Vega Mission
"['Venera-Halley 1', '1984-125A']",Venera-Halley 1
"['Venera-Halley 2', '1984-128A']",Venera-Halley 2
[''],Venus Express
[''],Voyager 1 & 2
"['1977-084A', 'Mariner Jupiter/Saturn A']",Mariner Jupiter/Saturn A
"['1977-076A', 'Mariner Jupiter/Saturn B']",Mariner Jupiter/Saturn B
"['WDC Ground Observatories', 'World Data Center Ground Observatories']",World Data Center Ground Observatories
[''],Abinger Ground Observatory
[''],Abisko Ground Observatory
[''],Addis Ababa Ground Observatory
[''],Agincourt Ground Observatory
[''],Alert Ground Observatory
[''],Alibag Ground Observatory
[''],Alice Springs Ground Observatory
[''],Alma Ata Ground Observatory
[''],Almeria Ground Observatory
[''],Amatsia Ground Observatory
[''],Amberley Ground Observatory
[''],Anchorage Ground Observatory
[''],Annamalainagar Ground Observatory
[''],Antananarivo Ground Observatory
[''],Apia Ground Observatory
[''],Arctowski Ground Observatory
[''],Arkhangelsk Ground Observatory
[''],Arti Ground Observatory
[''],Ascension Ground Observatory
[''],Aso Ground Observatory
[''],Baguio Ground Observatory
[''],Baker Lake Ground Observatory
[''],Bangui Ground Observatory
[''],Bar Gyora Ground Observatory
[''],Barrow Ground Observatory
[''],Bay St. Louis Ground Observatory
[''],Bear Island Ground Observatory
[''],Beijing Ground Observatory
[''],Beijing Ming Tombs Ground Observatory
[''],Beloit Ground Observatory
[''],Belsk Ground Observatory
[''],Bereznyaki Ground Observatory
[''],Big Delta Ground Observatory
[''],Borok Ground Observatory
[''],Boulder Ground Observatory
[''],Brorfelde Ground Observatory
[''],Budkov Ground Observatory
[''],Burlington Ground Observatory
[''],Byrd Station Ground Observatory
[''],Cambridge Bay Ground Observatory
[''],Canberra Ground Observatory
[''],Cape Chelyuskin Ground Observatory
[''],Cape Town Ground Observatory
[''],Cape Wellen Ground Observatory
[''],Carrollton Ground Observatory
[''],Casey Ground Observatory
[''],Castellaccio Ground Observatory
[''],Chambon-la-Foret Ground Observatory
[''],Changchun Ground Observatory
[''],Characato Ground Observatory
[''],Charcot Ground Observatory
[''],Charters Towers Ground Observatory
[''],Cheltenham Ground Observatory
[''],Chengdu Ground Observatory
[''],Chichijima Ground Observatory
[''],Coimbra Ground Observatory
[''],College Ground Observatory
[''],Dallas Ground Observatory
[''],Davao Ground Observatory
[''],Davis Ground Observatory
[''],De Bilt Ground Observatory
[''],Del Rio Ground Observatory
[''],Dixon Ground Observatory
[''],Dombas Ground Observatory
[''],Dourbes Ground Observatory
[''],Dumont d'Urville Ground Observatory
[''],Dusheti Ground Observatory
[''],Easter Island Ground Observatory
[''],Ebro Ground Observatory
[''],Eights Ground Observatory
[''],Eilat Ground Observatory
[''],Esashi Ground Observatory
[''],Eskdalemuir Ground Observatory
[''],Etaiyapuram Ground Observatory
[''],Eyrewell Ground Observatory
[''],Fanning Ground Observatory
[''],Faraday Islands Ground Observatory
[''],Fort Churchill Ground Observatory
[''],Fredericksburg Ground Observatory
[''],Freetown Ground Observatory
[''],Fresno Ground Observatory
[''],Fuquene Ground Observatory
[''],Furstenfeldbruck Ground Observatory
[''],Glenlea Ground Observatory
[''],Gnangara Ground Observatory
[''],Godhavn Ground Observatory
[''],Golmud Ground Observatory
[''],Gornotayezhnaya Ground Observatory
[''],Grahamstown Ground Observatory
[''],Great Whale River Ground Observatory
[''],Grocka Ground Observatory
[''],Guam Ground Observatory
[''],Guangzhou Ground Observatory
[''],Guimar Ground Observatory
[''],Halley Bay Ground Observatory
[''],Hartebeesthoek Ground Observatory
[''],Hartland Ground Observatory
[''],Hatizyo Ground Observatory
[''],Havana Ground Observatory
[''],Heiss Island Ground Observatory
[''],Hel Ground Observatory
[''],Helwan Ground Observatory
[''],Hermanus
[''],Hollandia Ground Observatory
[''],Honolulu
[''],Hornsund Ground Observatory
[''],Huancayo Ground Observatory
[''],Hurbanovo Ground Observatory
[''],Hyderabad Ground Observatory
[''],Ibadan Ground Observatory
[''],Iqaluit Ground Observatory
[''],Istanbul Kandilli Ground Observatory
[''],Jaipur Ground Observatory
[''],Jarvis Island Ground Observatory
[''],Kakadu Ground Observatory
[''],Kakioka
[''],Kanoya Ground Observatory
[''],Kanozan Ground Observatory
[''],Karachi Ground Observatory
[''],Kashi Ground Observatory
[''],Kiev Ground Observatory
[''],Kiruna Ground Observatory
[''],Kodaikanal Ground Observatory
[''],Koror Ground Observatory
[''],Kourou Ground Observatory
[''],Kr. Pakhra Ground Observatory
[''],La Quiaca Ground Observatory
[''],Lanzhou Ground Observatory
[''],L'Aquila Ground Observatory
[''],Las Mesas Ground Observatory
[''],Leadville Ground Observatory
[''],Learmonth Ground Observatory
[''],Leirvogur Ground Observatory
[''],Leningradskaya Ground Observatory
[''],Lerwick Ground Observatory
[''],Little America Ground Observatory
[''],Livingston Island Ground Observatory
[''],Logrono Ground Observatory
[''],Loparskoe Ground Observatory
[''],Lovo Ground Observatory
[''],Luanda Capelo Ground Observatory
[''],Lunping Ground Observatory
[''],Lviv Ground Observatory
[''],Lwiro Ground Observatory
[''],Macquarie Island Ground Observatory
[''],Magadan Ground Observatory
[''],Manhay Ground Observatory
[''],Manzhouli Ground Observatory
[''],Maputo Ground Observatory
[''],Martin de Vivies Ground Observatory
[''],Mawson Ground Observatory
[''],MBour Ground Observatory
[''],Meanook Ground Observatory
[''],Memambetsu Ground Observatory
[''],Midway Ground Observatory
[''],Minck Ground Observatory
[''],Mirny Ground Observatory
[''],Misallat Ground Observatory
[''],Mizusawa Ground Observatory
[''],Moca Ground Observatory
[''],Molodezhnaya Ground Observatory
[''],Monte Capellino Ground Observatory
[''],Mould Bay Ground Observatory
[''],Muntinlupa Ground Observatory
[''],Murchison Bay Ground Observatory
[''],Nagpur Ground Observatory
[''],Nagycenk Ground Observatory
[''],Nairobi Ground Observatory
[''],Nampula Ground Observatory
[''],Narsarsuaq Ground Observatory
[''],Neumayer Station Ground Observatory
[''],Newport Ground Observatory
[''],Niemegk Ground Observatory
[''],Norway Station Ground Observatory
[''],Novokazalinsk Ground Observatory
[''],Novolazarevskaya Ground Observatory
[''],"Novosibirsk, Klyuch Ground Observatory"
[''],Nurmijarvi Ground Observatory
[''],Oasis Ground Observatory
[''],Ottawa Ground Observatory
[''],Pamatai Ground Observatory
[''],Panagyurishte Ground Observatory
[''],Paramaribo Ground Observatory
[''],Paratunka Ground Observatory
[''],Patrony Ground Observatory
[''],Penteli Ground Observatory
[''],Phuthuy Ground Observatory
[''],Pilar Ground Observatory
[''],Pionerskaya Ground Observatory
[''],Plateau Ground Observatory
[''],Podkamennaya Ground Observatory
[''],Pondicherry Ground Observatory
[''],Port Alfred Ground Observatory
[''],Port aux Francais Ground Observatory
[''],Port Moresby Ground Observatory
[''],Port Stanley Ground Observatory
[''],Poste de la Baleine Ground Observatory
[''],Price Ground Observatory
[''],Pruhonice Ground Observatory
[''],Qianling Ground Observatory
[''],Qiongzhong Ground Observatory
[''],Qsaybeh Ground Observatory
[''],Quanzhou Ground Observatory
[''],Quetta Ground Observatory
[''],Resolute Ground Observatory
[''],Roburent Ground Observatory
[''],Roi Baudouin Ground Observatory
[''],Rude Skov Ground Observatory
[''],Sabhawala Ground Observatory
[''],Saint Johns Ground Observatory
[''],San Fernando Ground Observatory
[''],San Juan
[''],San Pablo-Toledo Ground Observatory
[''],Sanae Ground Observatory
[''],Sao Miguel Ground Observatory
[''],Sapa Ground Observatory
[''],Scott Base Ground Observatory
[''],Shillong Ground Observatory
[''],Shumagin Ground Observatory
[''],Silchar Ground Observatory
[''],Simosato Ground Observatory
[''],Sitka Ground Observatory
[''],Sodankyla Ground Observatory
[''],South Georgia Ground Observatory
[''],South Pole Ground Observatory
[''],Stepanovka Ground Observatory
[''],Stonyhurst Ground Observatory
[''],Sukkertoppen Ground Observatory
[''],Surlari Ground Observatory
[''],Swider Ground Observatory
[''],Tahiti Ground Observatory
[''],Talara Ground Observatory
[''],Tamanrasset Ground Observatory
[''],Tangerang Ground Observatory
[''],Tatuoca Ground Observatory
[''],Tehran Ground Observatory
[''],Teoloyucan Ground Observatory
[''],Thule Ground Observatory
[''],Tihany Ground Observatory
[''],Tikhaya Bay Ground Observatory
[''],Tirunelveli Ground Observatory
[''],Tixie Bay Ground Observatory
[''],Toledo Ground Observatory
[''],Tomsk Ground Observatory
[''],Tondano Ground Observatory
[''],Tonghai Ground Observatory
[''],Toolangi Ground Observatory
[''],Trelew Ground Observatory
[''],Trivandrum Ground Observatory
[''],Tromso Ground Observatory
[''],Tsumeb Ground Observatory
[''],Tucson Ground Observatory
[''],Tuntungan Ground Observatory
[''],Ujjain Ground Observatory
[''],Uppsala Ground Observatory
[''],V.Dubr. Ground Observatory
[''],Val Joyeux Ground Observatory
[''],Valentia Ground Observatory
[''],Vannovskaya Ground Observatory
[''],Vassouras Ground Observatory
[''],Victoria Ground Observatory
[''],Vieques Ground Observatory
[''],Visakhapatnam Ground Observatory
[''],Vostok Ground Observatory
[''],Voyeykovo Ground Observatory
[''],Watheroo Ground Observatory
[''],Whiteshell Ground Observatory
[''],Wien Kobenzl Ground Observatory
[''],Wilkes Ground Observatory
[''],Wingst Ground Observatory
[''],Witteveen Ground Observatory
[''],Wuhan Ground Observatory
[''],Y. Basar Ground Observatory
[''],Yakutsk Ground Observatory
[''],Yazhno Sakhalinsk Ground Observatory
[''],Yellowknife Ground Observatory
[''],Zaymishche Ground Observatory
[''],Zo-Se Ground Observatory
"['ISTP/Wind', 'GGS/Wind', 'Wind/ISTP', 'Wind/GGS']",ISTP/Wind
[''],WSO
[''],YNAO
"['1991-062A', 'Solar-A']",1991-062A
[''],Zond 3
